#Energy(eV),Intensity(a.u.)0mTorr,Intensity(a.u.)2mTorr,Intensity(a.u.)9.5mTorr, #E(MeV) ,0mTorr,2mTorr,9.5mTorr
6.9688,3093.375,2109.33333333333,619,,,,
6.964,3069.75,2155.16666666667,635,,,,
6.9592,3073.625,2061.83333333333,629.2,,,,
6.9544,3092,2097,636.6,,,,
6.9496,3090.5,2090.83333333333,616.2,,,,
6.9448,3098.625,2079,631.8,,,,
6.94,3094.375,2077.33333333333,612.2,,,,
6.9352,3059,2049.66666666667,630.2,,,,
6.9304,3068.5,2091.16666666667,654.4,,,,
6.9256,3063,2105,662,,,,
6.9208,3038.375,2088,651.6,,,,
6.916,3013.625,2127.16666666667,627.2,,,,
6.9112,3085.5,2090.5,623.6,,,,
6.9064,3047.375,2063.16666666667,648.6,,,,
6.9016,3053.375,2089,630.6,,,,
6.8968,3084.75,2097.5,631.8,,,,
6.892,3125.625,2043.83333333333,652,,,,
6.8872,3011.375,2085,626.8,,,,
6.8824,3053.125,2128.66666666667,627,,,,
6.8776,3058.125,2091.83333333333,633.8,,,,
6.8728,3060.375,2092.83333333333,645.2,,,,
6.868,3064.75,2087,617.8,,,,
6.8632,3075.875,2105.33333333333,663.4,,,,
6.8584,3042.375,2083.5,642.6,,,,
6.8536,3022.25,2105.5,650.2,,,,
6.8488,3044,2104.83333333333,628.8,,,,
6.844,3059.625,2072.66666666667,638.4,,,,
6.8392,3060,2100.83333333333,633,,,,
6.8344,3051.5,2092.33333333333,650.4,,,,
6.8296,3016.375,2086.5,645.4,,,,
6.8248,3043.875,2071,627.2,,,,
6.82,3050.25,2123.16666666667,636.6,,,,
6.8152,3039.25,2068.66666666667,630,,,,
6.8104,3048.5,2098.33333333333,622.6,,,,
6.8056,3036.5,2106,654.2,,,,
6.8008,3051,2104.66666666667,674.2,,,,
6.796,3096.625,2090.66666666667,632.6,,,,
6.7912,3053.5,2116.5,659.4,,,,
6.7864,3018.5,2068,655.8,,,,
6.7816,3040.125,2093.83333333333,656.4,,,,
6.7768,3033.125,2103.66666666667,659.6,,,,
6.772,3043.875,2081.66666666667,624.6,,,,
6.7672,3068.25,2062.5,634.8,,,,
6.7624,3109.25,2067.16666666667,651,,,,
6.7576,3049.375,2116.16666666667,644.2,,,,
6.7528,2996.75,2118.83333333333,647.8,,,,
6.748,3059.5,2107.16666666667,635.2,,,,
6.7432,3066.25,2076.33333333333,652.6,,,,
6.7384,3040.875,2084.83333333333,644,,,,
6.7336,3063.5,2101.83333333333,662.8,,,,
6.7288,3030.125,2082.5,665.6,,,,
6.724,3040.625,2141.5,654.6,,,,
6.7192,3059,2101,657.6,,,,
6.7144,2993.5,2137.83333333333,636.8,,,,
6.7096,3087.5,2155,634.6,,,,
6.7048,3055.75,2088.83333333333,653.2,,,,
6.7,3004.375,2087.83333333333,656.6,,,,
6.6952,3066.375,2102.5,652.6,,,,
6.6904,3060,2085.16666666667,674,,,,
6.6856,3048.25,2114,637,,,,
6.6808,3020,2051.66666666667,639,,,,
6.676,3056,2083,634.4,,,,
6.6712,3001.375,2102.16666666667,654.2,,,,
6.6664,3038.125,2085.83333333333,638.8,,,,
6.6616,3060.875,2094.33333333333,664.4,,,,
6.6568,3041.125,2105.5,683.6,,,,
6.652,3099,2110,665,,,,
6.6472,3029.25,2094.5,675.8,,,,
6.6424,3064,2077.33333333333,670.4,,,,
6.6376,3032.125,2079.83333333333,653.6,,,,
6.6328,3040.375,2087.66666666667,644.2,,,,
6.628,3058.5,2072.66666666667,682.2,,,,
6.6232,3013.875,2083.66666666667,662.4,,,,
6.6184,3075.875,2111.33333333333,659.4,,,,
6.6136,3015.25,2111.33333333333,673.8,,,,
6.6088,3045.625,2117.33333333333,663.4,,,,
6.604,3045.5,2065.5,668.8,,,,
6.5992,3034.25,2102,697.6,,,,
6.5944,3006.625,2112.33333333333,683.4,,,,
6.5896,3028.875,2091,659.8,,,,
6.5848,3010.125,2099.66666666667,662.6,,,,
6.58,3045.875,2102.66666666667,661.2,,,,
6.5752,3055.25,2141.83333333333,677,,,,
6.5704,3024.5,2155.83333333333,672.4,,,,
6.5656,3013.625,2044.16666666667,664,,,,
6.5608,3042.75,2079,674,,,,
6.556,3035.25,2091,684,,,,
6.5512,3024.125,2098.83333333333,665.6,,,,
6.5464,3057.75,2057.83333333333,672.4,,,,
6.5416,3022.25,2073,639.2,,,,
6.5368,3044.25,2094,649.2,,,,
6.532,3034.875,2093.5,675.6,,,,
6.5272,3023.375,2094,673,,,,
6.5224,3096.125,2093.5,683.2,,,,
6.5176,2996.25,2127.33333333333,661.8,,,,
6.5128,3031,2075,689.6,,,,
6.508,3028.625,2098.5,678,,,,
6.5032,3063.25,2108,649.2,,,,
6.4984,3039.375,2120,694.8,,,,
6.4936,3075.375,2117,658.2,,,,
6.4888,3065.875,2109.16666666667,695.8,,,,
6.484,3012.5,2121,683.4,,,,
6.4792,3013.25,2112.66666666667,709.2,,,,
6.4744,3010,2147.33333333333,673.4,,,,
6.4696,3049.375,2127,686,,,,
6.4648,3057.625,2082.83333333333,646,,,,
6.46,3034.125,2105.33333333333,685.4,,,,
6.4552,3018.375,2090.66666666667,686.2,,,,
6.4504,3001.625,2121.5,674,,,,
6.4456,3022,2112.66666666667,674.4,,,,
6.4408,3046.25,2114.5,689.2,,,,
6.436,3030.875,2106.66666666667,666.2,,,,
6.4312,3053.375,2111.83333333333,677.8,,,,
6.4264,3018.875,2091.66666666667,679.4,,,,
6.4216,3053.625,2070,680,,,,
6.4168,3074.625,2064.66666666667,689.2,,,,
6.412,3041.875,2067,640.4,,,,
6.4072,3056.375,2071.66666666667,695.2,,,,
6.4024,3072.125,2102.16666666667,664.8,,,,
6.3976,3066.875,2072.16666666667,671.2,,,,
6.3928,3045.375,2111.5,659,,,,
6.388,3054.125,2119.66666666667,701,,,,
6.3832,3008.625,2083.16666666667,671.8,,,,
6.3784,3037.875,2104.5,671.4,,,,
6.3736,3061.125,2108.66666666667,707.8,,,,
6.3688,3085.625,2102.66666666667,685.2,,,,
6.364,3029.25,2103.16666666667,659.8,,,,
6.3592,3014.5,2086.5,670.2,,,,
6.3544,3022.375,2099.16666666667,696.8,,,,
6.3496,3056.125,2086.66666666667,694.2,,,,
6.3448,3024.625,2133.33333333333,678.6,,,,
6.34,3059.125,2120.16666666667,671.8,,,,
6.3352,3071.75,2097.66666666667,668,,,,
6.3304,3083.75,2085.33333333333,674.2,,,,
6.3256,3004.875,2096.16666666667,652.2,,,,
6.3208,3039.5,2122.5,658.8,,,,
6.316,3023.875,2128.83333333333,676.4,,,,
6.3112,3064.25,2130,691.6,,,,
6.3064,3090.125,2101.16666666667,683,,,,
6.3016,3048.25,2104.66666666667,695.8,,,,
6.2968,3038.875,2117.33333333333,695.6,,,,
6.292,3035.375,2110.66666666667,661.8,,,,
6.2872,2985,2132,687.6,,,,
6.2824,3056.125,2119.33333333333,693.6,,,,
6.2776,3033.75,2132.33333333333,682,,,,
6.2728,3070.75,2133,690,,,,
6.268,3045.25,2122.66666666667,669.4,,,,
6.2632,3041.5,2108.66666666667,684.2,,,,
6.2584,3079.25,2120.33333333333,676.4,,,,
6.2536,3039.25,2114.83333333333,658.6,,,,
6.2488,3104.875,2126.16666666667,679.4,,,,
6.244,3090.75,2130,711.6,,,,
6.2392,3056.375,2124.83333333333,696.8,,,,
6.2344,3055.75,2090.33333333333,695,,,,
6.2296,3064.375,2131.83333333333,689.2,,,,
6.2248,3098.375,2108.5,705.4,,,,
6.22,3056.125,2117.5,696,,,,
6.2152,3037.125,2099.66666666667,677,,,,
6.2104,3041.75,2132.16666666667,715,,,,
6.2056,3004,2130.16666666667,694,,,,
6.2008,3041.75,2142.83333333333,723.2,,,,
6.196,3099.25,2173.66666666667,675.2,,,,
6.1912,3038.25,2133.33333333333,701.2,,,,
6.1864,3066.375,2144,712.4,,,,
6.1816,3090.5,2122.16666666667,697.2,,,,
6.1768,2984,2133.5,702.8,,,,
6.172,3048.625,2125.33333333333,683.6,,,,
6.1672,3102.375,2117.83333333333,731.2,,,,
6.1624,3027.125,2180,712.4,,,,
6.1576,3030.125,2140.5,745.4,,,,
6.1528,3059.375,2136.83333333333,682.2,,,,
6.148,3045.25,2105.66666666667,697,,,,
6.1432,3074.75,2092.16666666667,722.8,,,,
6.1384,3052.75,2163.83333333333,689.6,,,,
6.1336,3036,2150.5,714.8,,,,
6.1288,3062,2167.16666666667,701,,,,
6.124,3074.625,2100.83333333333,739,,,,
6.1192,3074.375,2123.66666666667,736.4,,,,
6.1144,3041.75,2112.66666666667,693.6,,,,
6.1096,3035.375,2156.66666666667,701.8,,,,
6.1048,3059.625,2130.33333333333,709.2,,,,
6.1,3058.5,2091.66666666667,690.6,,,,
6.0952,3059,2138.66666666667,737.2,,,,
6.0904,3058.5,2148.83333333333,701.2,,,,
6.0856,3087.5,2116.33333333333,732.2,,,,
6.0808,3024.5,2084,702.6,,,,
6.076,3072.125,2131.16666666667,697.2,,,,
6.0712,3047.625,2144.83333333333,696.8,,,,
6.0664,3039,2149.66666666667,708.8,,,,
6.0616,3020.25,2095.83333333333,711.4,,,,
6.0568,3019.125,2139.5,716,,,,
6.052,3025,2153.66666666667,722.8,,,,
6.0472,3044.25,2122.83333333333,692,,,,
6.0424,3110.625,2135.16666666667,728,,,,
6.0376,3068.125,2107.16666666667,715.4,,,,
6.0328,3074.625,2187.33333333333,718.4,,,,
6.028,3093.5,2111.66666666667,692.6,,,,
6.0232,3076.125,2121.16666666667,730.6,,,,
6.0184,3038,2150.5,725,,,,
6.0136,3106.75,2125.33333333333,701.2,,,,
6.0088,3061.875,2124.66666666667,695.6,,,,
6.004,3106.875,2153.83333333333,714.2,,,,
5.9992,3066.875,2106.33333333333,710,,,,
5.9944,3042.25,2092.83333333333,735.4,,,,
5.9896,3075,2086.66666666667,723.6,,,,
5.9848,3047.25,2138.83333333333,699.4,,,,
5.98,3085.125,2161.5,711.8,,,,
5.9752,3062.5,2154.66666666667,701.8,,,,
5.9704,3038.875,2130,698.8,,,,
5.9656,3082.875,2176.5,712.2,,,,
5.9608,3048.25,2167.16666666667,718,,,,
5.956,3118.5,2131,727.6,,,,
5.9512,3084,2159,730.6,,,,
5.9464,3020.5,2092.83333333333,706.2,,,,
5.9416,3071.75,2157.83333333333,710,,,,
5.9368,3051.875,2180.33333333333,732.2,,,,
5.932,3070,2143.83333333333,720.2,,,,
5.9272,3080.875,2137.83333333333,733.2,,,,
5.9224,3116.875,2147.16666666667,721.6,,,,
5.9176,3096.625,2096.66666666667,714.4,,,,
5.9128,3069.75,2128.5,715.8,,,,
5.908,3088,2145.33333333333,723.8,,,,
5.9032,3072.125,2145.16666666667,722.2,,,,
5.8984,3099,2099.33333333333,728.8,,,,
5.8936,3078.625,2139.16666666667,720.2,,,,
5.8888,3156.125,2135.16666666667,721.4,,,,
5.884,3072.125,2113.33333333333,720.8,,,,
5.8792,3081.125,2078,722.4,,,,
5.8744,3045.875,2132.5,732,,,,
5.8696,3093,2142,734.4,,,,
5.8648,3091.125,2134.5,728.2,,,,
5.86,3075.375,2132.5,732,,,,
5.8552,3102.25,2161.66666666667,737.4,,,,
5.8504,3094.75,2138.33333333333,715.8,,,,
5.8456,3102.375,2140.16666666667,725.2,,,,
5.8408,3105.5,2165.5,745,,,,
5.836,3052.25,2156.83333333333,749.4,,,,
5.8312,3070.875,2129.83333333333,740.8,,,,
5.8264,3069,2145.5,745,,,,
5.8216,3067.125,2155.66666666667,727.8,,,,
5.8168,3040.5,2155,705,,,,
5.812,3128.25,2129.33333333333,729.6,,,,
5.8072,3098.875,2117.5,744.6,,,,
5.8024,3092.75,2139.5,728.2,,,,
5.7976,3085.875,2153.83333333333,741.8,,,,
5.7928,3087.625,2101.33333333333,721.4,,,,
5.788,3082.5,2174,734.8,,,,
5.7832,3101.625,2144.16666666667,740.8,,,,
5.7784,3088,2145.5,707.2,,,,
5.7736,3118.25,2098.83333333333,745,,,,
5.7688,3075.375,2171.5,722.6,,,,
5.764,3091.25,2183.66666666667,706.6,,,,
5.7592,3063.125,2150,769.2,,,,
5.7544,3133.875,2154,720.8,,,,
5.7496,3106.75,2166.83333333333,732.2,,,,
5.7448,3100,2152.66666666667,743.2,,,,
5.74,3094,2166.5,719.2,,,,
5.7352,3054.125,2146,752.6,,,,
5.7304,3066.625,2177.5,747.6,,,,
5.7256,3125.75,2164.33333333333,742.6,,,,
5.7208,3082.875,2129,755.4,,,,
5.716,3134.375,2192.5,763.6,,,,
5.7112,3109,2223.33333333333,747,,,,
5.7064,3133.625,2171.5,742.2,,,,
5.7016,3049.25,2163.16666666667,735.4,,,,
5.6968,3118,2183.33333333333,708,,,,
5.692,3073.125,2148.16666666667,754.8,,,,
5.6872,3063.75,2143.16666666667,749.8,,,,
5.6824,3090.875,2144.5,756,,,,
5.6776,3065.375,2211.66666666667,763.2,,,,
5.6728,3056.75,2161.66666666667,709.8,,,,
5.668,3099.25,2144.16666666667,753,,,,
5.6632,3061.375,2176,752,,,,
5.6584,3057.5,2182.5,750,,,,
5.6536,3055.375,2178.33333333333,740.6,,,,
5.6488,3044.375,2157,759.4,,,,
5.644,3114,2173.66666666667,718.4,,,,
5.6392,3066.5,2152.33333333333,756.2,,,,
5.6344,3064,2185,765.2,,,,
5.6296,3048.625,2199,770.6,,,,
5.6248,3025.375,2177.83333333333,743.8,,,,
5.62,3037.5,2174.83333333333,751.8,,,,
5.6152,3075.125,2140,759.2,,,,
5.6104,3038.125,2190.5,735.4,,,,
5.6056,3078.5,2116.83333333333,750,,,,
5.6008,3035.625,2186,748.6,,,,
5.596,3089,2161.5,795,,,,
5.5912,3111.75,2133,765.4,,,,
5.5864,3076.125,2151,771.2,,,,
5.5816,3035.625,2161.66666666667,767,,,,
5.5768,3036.625,2152.33333333333,735.4,,,,
5.572,3013.625,2120.16666666667,746.8,,,,
5.5672,3054.5,2099.33333333333,752.8,,,,
5.5624,3080.125,2206.83333333333,775.4,,,,
5.5576,3058.75,2171.16666666667,746.2,,,,
5.5528,3095.75,2218.66666666667,739.4,,,,
5.548,3066.625,2192,729,,,,
5.5432,3058.25,2207,765.8,,,,
5.5384,3086.125,2173,768.4,,,,
5.5336,3105.5,2164.33333333333,739.6,,,,
5.5288,3097.625,2172.33333333333,762.8,,,,
5.524,3085.25,2133.83333333333,755.2,,,,
5.5192,3096.625,2179.66666666667,760,,,,
5.5144,3092.25,2186.16666666667,770.4,,,,
5.5096,3087,2173.83333333333,773,,,,
5.5048,3092.375,2191.83333333333,750.6,,,,
5.5,3083.5,2148.33333333333,780.4,,,,
5.4952,3027.5,2156.66666666667,777,,,,
5.4904,3040.375,2117.33333333333,751,,,,
5.4856,3058.875,2160,777.6,,,,
5.4808,3047.625,2192,755,,,,
5.476,3074.75,2170.83333333333,735,,,,
5.4712,3048.75,2162.33333333333,757.4,,,,
5.4664,3096,2165.83333333333,735.2,,,,
5.4616,3102.75,2161,774,,,,
5.4568,3048.25,2156.5,771,,,,
5.452,3098.25,2181,809.6,,,,
5.4472,3052,2193.83333333333,795.8,,,,
5.4424,3064,2147.83333333333,774.8,,,,
5.4376,3090.875,2115.66666666667,781.8,,,,
5.4328,3107.625,2130.66666666667,753.4,,,,
5.428,3055.875,2162.66666666667,781.2,,,,
5.4232,3022.125,2128.16666666667,788.4,,,,
5.4184,3078.625,2194.5,769.6,,,,
5.4136,3080.125,2135.16666666667,765.8,,,,
5.4088,3035.5,2181.16666666667,770.8,,,,
5.404,3070.25,2104.5,762.6,,,,
5.3992,3076.5,2183,776.8,,,,
5.3944,3102.625,2172,764.8,,,,
5.3896,3101.25,2173.5,769.6,,,,
5.3848,3096.125,2140.83333333333,756.8,,,,
5.38,3056.25,2183.5,773.2,,,,
5.3752,3054.5,2214,779.2,,,,
5.3704,3055.25,2192.33333333333,758.8,,,,
5.3656,3075.375,2151,784.2,,,,
5.3608,3076.75,2158,764.6,,,,
5.356,3091.125,2159.66666666667,789.4,,,,
5.3512,3081.75,2156.16666666667,780.8,,,,
5.3464,3100.875,2208.33333333333,785.2,,,,
5.3416,3119.5,2176.33333333333,793,,,,
5.3368,3105.625,2171.5,812.8,,,,
5.332,3127.75,2172.5,810.2,,,,
5.3272,3122,2172.33333333333,798,,,,
5.3224,3097.625,2149.33333333333,783.4,,,,
5.3176,3112.375,2192.5,775.8,,,,
5.3128,3125.5,2177.66666666667,790.6,,,,
5.308,3098.625,2160.66666666667,768.8,,,,
5.3032,3114.125,2204.83333333333,801,,,,
5.2984,3090.25,2175.16666666667,793.8,,,,
5.2936,3075.375,2174.16666666667,780.6,,,,
5.2888,3066.75,2151.16666666667,820.6,,,,
5.284,3075.625,2149.16666666667,776.8,,,,
5.2792,3090.5,2200,795.6,,,,
5.2744,3129.875,2199.33333333333,789.2,,,,
5.2696,3135.25,2146.5,770.4,,,,
5.2648,3112.5,2145.33333333333,789.4,,,,
5.26,3026.875,2197.83333333333,793.6,,,,
5.2552,3070.625,2142.83333333333,800.4,,,,
5.2504,3090.125,2151.66666666667,777.6,,,,
5.2456,3093.75,2203.5,795.4,,,,
5.2408,3105.125,2225.83333333333,785.2,,,,
5.236,3109.125,2173,801.8,,,,
5.2312,3107.75,2168.83333333333,782.6,,,,
5.2264,3082.625,2224.16666666667,795.4,,,,
5.2216,3042.75,2217.83333333333,767.4,,,,
5.2168,3089.5,2188.16666666667,777.6,,,,
5.212,3064.125,2207.66666666667,776.2,,,,
5.2072,3124.5,2205.83333333333,772.6,,,,
5.2024,3017,2208.16666666667,786,,,,
5.1976,3065,2174.16666666667,803.4,,,,
5.1928,3100.125,2206.5,802.2,,,,
5.188,3092.875,2214.66666666667,807.8,,,,
5.1832,3081.5,2173.16666666667,788,,,,
5.1784,3111.625,2197.16666666667,787.2,,,,
5.1736,3113.375,2224.66666666667,796,,,,
5.1688,3103.375,2163,802.2,,,,
5.164,3156.75,2150.16666666667,813.6,,,,
5.1592,3105.625,2150.5,789.6,,,,
5.1544,3067.75,2206.83333333333,788.2,,,,
5.1496,3082.75,2147.33333333333,822.8,,,,
5.1448,3085,2140,803.4,,,,
5.14,3100.25,2171.33333333333,809.6,,,,
5.1352,3102.125,2200,819.6,,,,
5.1304,3110.125,2103.83333333333,780.8,,,,
5.1256,3109.5,2211.5,780,,,,
5.1208,3099,2173,823.2,,,,
5.116,3102.5,2205.33333333333,785.2,,,,
5.1112,3103.375,2191.5,793.2,,,,
5.1064,3059.75,2180.33333333333,795.2,,,,
5.1016,3083,2189.16666666667,812,,,,
5.0968,3140.125,2213.16666666667,793.4,,,,
5.092,3104.5,2191.5,806.4,,,,
5.0872,3138.875,2198,809.8,,,,
5.0824,3111.875,2173.66666666667,804.4,,,,
5.0776,3117.875,2164.66666666667,767,,,,
5.0728,3095.25,2163.66666666667,822.6,,,,
5.068,3125,2146,826.4,,,,
5.0632,3134.125,2200.66666666667,788.6,,,,
5.0584,3099.625,2178.33333333333,831,,,,
5.0536,3111.375,2188.33333333333,795.2,,,,
5.0488,3122,2205.83333333333,831.8,,,,
5.044,3137.75,2216.83333333333,802.2,,,,
5.0392,3059.875,2176.83333333333,791.8,,,,
5.0344,3091.25,2180,789.6,,,,
5.0296,3138.75,2211.16666666667,792.4,,,,
5.0248,3082.625,2230.16666666667,829,,,,
5.02,3130,2205.5,823.4,,,,
5.0152,3071.875,2240.66666666667,802.2,,,,
5.0104,3093,2183.33333333333,804,,,,
5.0056,3082.375,2195.16666666667,781,,,,
5.0008,3114.25,2138.83333333333,817,,,,
4.996,3086.5,2218,796,,,,
4.9912,3080.375,2185.66666666667,794.8,,,,
4.9864,3044.375,2227.16666666667,823.2,,,,
4.9816,3119.375,2142.5,798,,,,
4.9768,3084,2194.5,814.2,,,,
4.972,3153.875,2183.83333333333,817.4,,,,
4.9672,3124.375,2187.66666666667,787.6,,,,
4.9624,3064.5,2166.16666666667,833.8,,,,
4.9576,3048.875,2149,776,,,,
4.9528,3102,2191.5,803,,,,
4.948,3129.75,2214.5,797.4,,,,
4.9432,3100.875,2199,816.8,,,,
4.9384,3087.375,2206.83333333333,797,,,,
4.9336,3141,2146.33333333333,809.6,,,,
4.9288,3079.125,2189.66666666667,782.6,,,,
4.924,3091.375,2162.33333333333,845.2,,,,
4.9192,3109.875,2219.16666666667,799.8,,,,
4.9144,3111.75,2173.83333333333,797.2,,,,
4.9096,3115.875,2192,828.6,,,,
4.9048,3095.75,2164.83333333333,800,,,,
4.9,3081.625,2168.16666666667,808.6,,,,
4.8952,3090.625,2189.16666666667,825.4,,,,
4.8904,3072,2192.5,805.2,,,,
4.8856,3066.5,2180.5,815.6,,,,
4.8808,3107.375,2184.66666666667,799.2,,,,
4.876,3084,2177.16666666667,800.4,,,,
4.8712,3056.5,2203.5,810.8,,,,
4.8664,3065.25,2181.66666666667,841,,,,
4.8616,3078.5,2170.83333333333,831.4,,,,
4.8568,3089.5,2166.66666666667,829.6,,,,
4.852,3091.25,2240.83333333333,837.2,,,,
4.8472,3077,2212.5,802.6,,,,
4.8424,3131.375,2268,776.2,,,,
4.8376,3107.625,2209.33333333333,823.4,,,,
4.8328,3044.25,2179,824.6,,,,
4.828,3097.5,2197.5,836.2,,,,
4.8232,3107.25,2172.83333333333,838,,,,
4.8184,3078.5,2203.33333333333,803.6,,,,
4.8136,3075.375,2183.33333333333,832.2,,,,
4.8088,3017.25,2200.5,841.8,,,,
4.804,3083.5,2191.5,820.6,,,,
4.7992,3073.5,2188.16666666667,840.4,,,,
4.7944,2998.125,2218.33333333333,807.6,,,,
4.7896,3078,2226.83333333333,828,,,,
4.7848,3104.5,2201.83333333333,819,,,,
4.78,3068.125,2236.66666666667,828.4,,,,
4.7752,3036.25,2210.66666666667,822.4,,,,
4.7704,3058.75,2203.66666666667,832,,,,
4.7656,3057.75,2179.5,799.4,,,,
4.7608,3031.875,2164.16666666667,838.2,,,,
4.756,3059.125,2204.5,832.2,,,,
4.7512,3060.25,2213.16666666667,817,,,,
4.7464,3049.875,2253.66666666667,829.4,,,,
4.7416,3053.5,2187,856.2,,,,
4.7368,3002.375,2237.83333333333,831.4,,,,
4.732,3064.25,2210.83333333333,834.2,,,,
4.7272,3075.75,2192.83333333333,809.4,,,,
4.7224,3068,2242,842,,,,
4.7176,3090.125,2213.5,856.6,,,,
4.7128,3071.625,2229.5,843.4,,,,
4.708,3026,2225.16666666667,827.6,,,,
4.7032,3077.625,2236.66666666667,840.4,,,,
4.6984,3124.375,2188.83333333333,834.6,,,,
4.6936,3032.125,2225.66666666667,846.8,,,,
4.6888,3061.375,2232.83333333333,849.2,,,,
4.684,3067.875,2198.33333333333,853.4,,,,
4.6792,3058.5,2206.66666666667,856.4,,,,
4.6744,3099,2215.16666666667,832,,,,
4.6696,3093.25,2193.33333333333,834.8,,,,
4.6648,3011.875,2285.66666666667,837.6,,,,
4.66,3088.75,2275.33333333333,863.6,,,,
4.6552,3037.875,2226.66666666667,851.8,,,,
4.6504,3015.25,2188.83333333333,881.6,,,,
4.6456,3072.75,2244.5,842,,,,
4.6408,3067.875,2222.33333333333,802.8,,,,
4.636,3085.375,2204,860.6,,,,
4.6312,3061.125,2225.66666666667,849.8,,,,
4.6264,3102.75,2261.83333333333,831.8,,,,
4.6216,3062,2232.66666666667,849.8,,,,
4.6168,3041.25,2255.16666666667,855.4,,,,
4.612,3063.5,2204.5,813.6,,,,
4.6072,3024.25,2196.83333333333,860,,,,
4.6024,3079.875,2231.16666666667,862.2,,,,
4.5976,3049,2186.33333333333,851.4,,,,
4.5928,3095.875,2255.33333333333,866.8,,,,
4.588,3102.75,2224.83333333333,856.2,,,,
4.5832,3061.375,2217.16666666667,822.6,,,,
4.5784,3112.125,2222.33333333333,841.8,,,,
4.5736,3080.875,2222.83333333333,856.2,,,,
4.5688,3069.125,2228.66666666667,834,,,,
4.564,3126.375,2212,871.8,,,,
4.5592,3069,2214,838.8,,,,
4.5544,3067.625,2201.5,850.4,,,,
4.5496,3085.625,2230.16666666667,851.2,,,,
4.5448,3016.125,2221.33333333333,863.4,,,,
4.54,3049,2229.83333333333,851,,,,
4.5352,3060.5,2232.5,828,,,,
4.5304,3052.625,2211.83333333333,844.4,,,,
4.5256,3089,2204.16666666667,856.6,,,,
4.5208,3041.375,2229.66666666667,880.4,,,,
4.516,3069.875,2267.33333333333,875.4,,,,
4.5112,3092.875,2206,835.8,,,,
4.5064,3053.125,2252.16666666667,876.4,,,,
4.5016,3085.75,2213.16666666667,876.8,,,,
4.4968,3076.75,2224.83333333333,860.6,,,,
4.492,3065.625,2184,824.8,,,,
4.4872,3088.75,2225.83333333333,877.8,,,,
4.4824,3048.375,2263.83333333333,869,,,,
4.4776,3089.875,2252.83333333333,854.8,,,,
4.4728,3031,2203.33333333333,852,,,,
4.468,3090.625,2203.16666666667,845.8,,,,
4.4632,3043,2183,882,,,,
4.4584,3084.25,2175.66666666667,849,,,,
4.4536,3066.625,2210.16666666667,882.6,,,,
4.4488,3073.75,2218,894.4,,,,
4.444,3055.5,2269,869,,,,
4.4392,3053.375,2218.16666666667,855.2,,,,
4.4344,3065.5,2267.5,879.8,,,,
4.4296,3098.25,2192.33333333333,862,,,,
4.4248,3071.25,2232.33333333333,890.4,,,,
4.42,3090.125,2249.5,873.8,,,,
4.4152,3048.875,2191.5,878.8,,,,
4.4104,3070.375,2254,873.8,,,,
4.4056,3054.75,2235.83333333333,875.8,,,,
4.4008,3055,2220.33333333333,843.6,,,,
4.396,3052.25,2244.83333333333,918,,,,
4.3912,3090.375,2198.83333333333,867.2,,,,
4.3864,3023.375,2225.66666666667,868,,,,
4.3816,3079,2221.66666666667,848.2,,,,
4.3768,3074.5,2194.83333333333,865.8,,,,
4.372,3072.625,2178.66666666667,899.2,,,,
4.3672,3091.375,2222.83333333333,867.2,,,,
4.3624,3093,2271,887.2,,,,
4.3576,3095,2208.16666666667,890.8,,,,
4.3528,3121.625,2220.5,858.6,,,,
4.348,3076.75,2252,869,,,,
4.3432,3081.25,2249,881.4,,,,
4.3384,3037.375,2225.66666666667,878.4,,,,
4.3336,3032.375,2158,889.4,,,,
4.3288,3099.625,2244.5,882.2,,,,
4.324,3119.125,2214.33333333333,872,,,,
4.3192,3058.625,2219.66666666667,826.8,,,,
4.3144,3084.125,2201.33333333333,890.6,,,,
4.3096,3067.375,2226.83333333333,891,,,,
4.3048,3061.5,2221.5,872,,,,
4.3,3087.125,2227.83333333333,850.6,,,,
4.2952,3118.5,2228,896.2,,,,
4.2904,3058.125,2247.66666666667,877.2,,,,
4.2856,3115,2189.5,875.4,,,,
4.2808,3068,2241.16666666667,907.4,,,,
4.276,3050.5,2242.83333333333,880.2,,,,
4.2712,3084,2263,878,,,,
4.2664,3096.25,2230.83333333333,884.4,,,,
4.2616,3069.25,2207.5,889.2,,,,
4.2568,3099.375,2229.83333333333,870.2,,,,
4.252,3005,2247,883.4,,,,
4.2472,3056.5,2214.83333333333,916.2,,,,
4.2424,3068.125,2187.5,900.8,,,,
4.2376,3071.125,2252.16666666667,881,,,,
4.2328,3050.875,2231.66666666667,888.8,,,,
4.228,3042.75,2248,873.6,,,,
4.2232,3115.75,2234.5,885.2,,,,
4.2184,3046.25,2260.5,848.4,,,,
4.2136,3084.75,2216.66666666667,879.8,,,,
4.2088,3064.75,2246,883,,,,
4.204,3092.375,2231.66666666667,878.2,,,,
4.1992,3066.125,2221,862.2,,,,
4.1944,3045,2213.5,875.4,,,,
4.1896,3065.125,2207.5,881.8,,,,
4.1848,3053.25,2227.33333333333,870.4,,,,
4.18,3063.75,2207.16666666667,884,,,,
4.1752,3082.375,2208.66666666667,883.2,,,,
4.1704,3038.5,2270.33333333333,876.6,,,,
4.1656,3032,2234.5,891.8,,,,
4.1608,3095,2253,881.6,,,,
